model_name,fold_id,center,calibration_variant,uses_unlabeled_target_distribution,temperature,median_offset,auroc,brier,ece,sensitivity,specificity,ppv,npv,cin3_sensitivity,cin3_false_negatives,referral_rate
ColposcopyOCT_LateFusion,loco_恩施州中心医院,恩施州中心医院,temperature_scaling_val_only,False,1.5,,0.6702062430323299,0.2146065310134952,0.13281639418896102,0.35384615384615387,0.894927536231884,0.6133333333333333,0.7462235649546828,0.4375,36,0.18472906403940886
ColposcopyOCT_LateFusion,loco_恩施州中心医院,恩施州中心医院,logit_median_matching_target_unlabeled,True,,-1.5309225943311675,0.6702062430323299,0.22052226568717517,0.16315656291693648,0.18461538461538463,0.9637681159420289,0.7058823529411765,0.7150537634408602,0.234375,49,0.08374384236453201
ColposcopyOCT_LateFusion,loco_恩施州中心医院,恩施州中心医院,full_model_calibration,True,,-1.5309225943311675,0.6702062430323299,0.22052226568717517,0.16315656291693648,0.18461538461538463,0.9637681159420289,0.7058823529411765,0.7150537634408602,0.234375,49,0.08374384236453201
ColposcopyOCT_LateFusion,loco_武大人民医院,武大人民医院,no_calibration,False,,,,0.5368862375638849,0.6609437749789444,0.29213483146067415,,1.0,0.0,0.40816326530612246,29,0.29213483146067415
ColposcopyOCT_LateFusion,loco_武大人民医院,武大人民医院,threshold_lock_only,False,,,,0.5368862375638849,0.6609437749789444,0.4157303370786517,,1.0,0.0,0.7142857142857143,14,0.4157303370786517
ColposcopyOCT_LateFusion,loco_武大人民医院,武大人民医院,temperature_scaling_val_only,False,2.0,,,0.4625851747806586,0.633587191761239,0.5056179775280899,,1.0,0.0,0.8163265306122449,9,0.5056179775280899
ColposcopyOCT_LateFusion,loco_武大人民医院,武大人民医院,logit_median_matching_target_unlabeled,True,,-1.244634417151608,,0.7053451367933967,0.8008377105498363,0.14606741573033707,,1.0,0.0,0.6326530612244898,18,0.14606741573033707
ColposcopyOCT_LateFusion,loco_武大人民医院,武大人民医院,full_model_calibration,True,,-1.244634417151608,,0.7053451367933967,0.8008377105498363,0.14606741573033707,,1.0,0.0,0.6326530612244898,18,0.14606741573033707
ColposcopyOCT_LateFusion,loco_荆州市第一人民医院,荆州市第一人民医院,no_calibration,False,,,0.47718450157474546,0.4151329148025404,0.5048146133956773,0.7297297297297297,0.4010840108401084,0.10887096774193548,0.9367088607594937,0.7692307692307693,3,0.6108374384236454
ColposcopyOCT_LateFusion,loco_荆州市第一人民医院,荆州市第一人民医院,threshold_lock_only,False,,,0.47718450157474546,0.4151329148025404,0.5048146133956773,0.21621621621621623,0.6747967479674797,0.0625,0.89568345323741,0.15384615384615385,11,0.31527093596059114
ColposcopyOCT_LateFusion,loco_荆州市第一人民医院,荆州市第一人民医院,temperature_scaling_val_only,False,1.75,,0.47718450157474546,0.3743682434546041,0.47982907373114625,0.13513513513513514,0.7533875338753387,0.052083333333333336,0.896774193548387,0.07692307692307693,12,0.23645320197044334
ColposcopyOCT_LateFusion,loco_荆州市第一人民医院,荆州市第一人民医院,logit_median_matching_target_unlabeled,True,,-1.226586156220288,0.47718450157474546,0.29344513143055995,0.329123618218724,0.10810810810810811,0.7723577235772358,0.045454545454545456,0.8962264150943396,0.07692307692307693,12,0.21674876847290642
ColposcopyOCT_LateFusion,loco_荆州市第一人民医院,荆州市第一人民医院,full_model_calibration,True,,-1.226586156220288,0.47718450157474546,0.29344513143055995,0.329123618218724,0.10810810810810811,0.7723577235772358,0.045454545454545456,0.8962264150943396,0.07692307692307693,12,0.21674876847290642
ColposcopyOCT_LateFusion,loco_襄阳市中心医院,襄阳市中心医院,no_calibration,False,,,0.6094172494172495,0.27400825392325234,0.2826268851040154,0.6090909090909091,0.5641025641025641,0.28270042194092826,0.8365019011406845,0.7540983606557377,15,0.474
ColposcopyOCT_LateFusion,loco_襄阳市中心医院,襄阳市中心医院,threshold_lock_only,False,,,0.6094172494172495,0.27400825392325234,0.2826268851040154,0.7909090909090909,0.32564102564102565,0.24857142857142858,0.8466666666666667,0.5573770491803278,27,0.7
ColposcopyOCT_LateFusion,loco_襄阳市中心医院,襄阳市中心医院,temperature_scaling_val_only,False,1.7000000000000002,,0.6094172494172495,0.2511999263460361,0.25583964445164026,0.8454545454545455,0.2230769230769231,0.23484848484848486,0.8365384615384616,0.5081967213114754,30,0.792
ColposcopyOCT_LateFusion,loco_襄阳市中心医院,襄阳市中心医院,logit_median_matching_target_unlabeled,True,,-1.1893562204399875,0.6094172494172495,0.20496820241665012,0.14824705710044764,0.6363636363636364,0.5,0.2641509433962264,0.8297872340425532,0.36065573770491804,39,0.53
ColposcopyOCT_LateFusion,loco_襄阳市中心医院,襄阳市中心医院,full_model_calibration,True,,-1.1893562204399875,0.6094172494172495,0.20496820241665012,0.14824705710044764,0.6363636363636364,0.5,0.2641509433962264,0.8297872340425532,0.36065573770491804,39,0.53
ColposcopyOnly_ViT,loco_十堰市人民医院,十堰市人民医院,no_calibration,False,,,0.569787851037851,0.3935155110048089,0.4464130582015399,0.5357142857142857,0.5085470085470085,0.061224489795918366,0.9482071713147411,0.5,2,0.4939516129032258
ColposcopyOnly_ViT,loco_十堰市人民医院,十堰市人民医院,threshold_lock_only,False,,,0.569787851037851,0.3935155110048089,0.4464130582015399,0.42857142857142855,0.5747863247863247,0.05687203791469194,0.9438596491228071,0.5,2,0.4254032258064516
ColposcopyOnly_ViT,loco_十堰市人民医院,十堰市人民医院,temperature_scaling_val_only,False,5.0,,0.569787851037851,0.26946535278521605,0.4334440743058383,0.17857142857142858,0.8376068376068376,0.06172839506172839,0.944578313253012,0.25,3,0.16330645161290322
ColposcopyOnly_ViT,loco_十堰市人民医院,十堰市人民医院,logit_median_matching_target_unlabeled,True,,-2.6745101966557003,0.569787851037851,0.2122708262814937,0.24395948077135532,0.2857142857142857,0.8034188034188035,0.08,0.9494949494949495,0.5,2,0.20161290322580644
ColposcopyOnly_ViT,loco_十堰市人民医院,十堰市人民医院,full_model_calibration,True,,-2.6745101966557003,0.569787851037851,0.2122708262814937,0.24395948077135532,0.2857142857142857,0.8034188034188035,0.08,0.9494949494949495,0.5,2,0.20161290322580644
ColposcopyOnly_ViT,loco_恩施州中心医院,恩施州中心医院,no_calibration,False,,,0.6494425863991081,0.25470562232420074,0.2298962234017934,0.36153846153846153,0.855072463768116,0.5402298850574713,0.7398119122257053,0.40625,38,0.21428571428571427
ColposcopyOnly_ViT,loco_恩施州中心医院,恩施州中心医院,threshold_lock_only,False,,,0.6494425863991081,0.25470562232420074,0.2298962234017934,0.1,0.9818840579710145,0.7222222222222222,0.6984536082474226,0.0625,60,0.04433497536945813
ColposcopyOnly_ViT,loco_恩施州中心医院,恩施州中心医院,temperature_scaling_val_only,False,3.45,,0.6494843924191751,0.2116057189122377,0.12129633151559281,0.0,1.0,,0.6798029556650246,0.0,64,0.0
ColposcopyOnly_ViT,loco_恩施州中心医院,恩施州中心医院,logit_median_matching_target_unlabeled,True,,-0.06964424076446818,0.6494843924191751,0.254105119108207,0.22494582631538237,0.1,0.9818840579710145,0.7222222222222222,0.6984536082474226,0.0625,60,0.04433497536945813
ColposcopyOnly_ViT,loco_恩施州中心医院,恩施州中心医院,full_model_calibration,True,,-0.06964424076446818,0.6494843924191751,0.254105119108207,0.22494582631538237,0.1,0.9818840579710145,0.7222222222222222,0.6984536082474226,0.0625,60,0.04433497536945813
ColposcopyOnly_ViT,loco_武大人民医院,武大人民医院,no_calibration,False,,,,0.5905702956598422,0.6574946228434225,0.34831460674157305,,1.0,0.0,0.4897959183673469,25,0.34831460674157305
ColposcopyOnly_ViT,loco_武大人民医院,武大人民医院,threshold_lock_only,False,,,,0.5905702956598422,0.6574946228434225,0.8314606741573034,,1.0,0.0,0.8163265306122449,9,0.8314606741573034
ColposcopyOnly_ViT,loco_武大人民医院,武大人民医院,temperature_scaling_val_only,False,4.050000000000001,,,0.4084284532817566,0.5956061775848355,1.0,,1.0,,1.0,0,1.0
ColposcopyOnly_ViT,loco_武大人民医院,武大人民医院,logit_median_matching_target_unlabeled,True,,-1.0317384173323125,,0.6615216074112016,0.7254259541911596,0.7640449438202247,,1.0,0.0,0.8163265306122449,9,0.7640449438202247
ColposcopyOnly_ViT,loco_武大人民医院,武大人民医院,full_model_calibration,True,,-1.0317384173323125,,0.6615216074112016,0.7254259541911596,0.7640449438202247,,1.0,0.0,0.8163265306122449,9,0.7640449438202247
